latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
53.354,-103.553,303,1,1,2020-09-19,0430,T,53,6.0NRT,280,9.3,N
41.826,-93.093,302.7,1.3,1.1,2020-09-19,0425,T,51,6.0NRT,280.2,11.5,N
40.032,-123.081,333,1.1,1,2020-09-19,0605,T,100,6.0NRT,282.8,39.3,N
40.03,-123.093,315.1,1.1,1,2020-09-19,0605,T,91,6.0NRT,282.3,17.9,N
40.051,-123.022,308.5,1.1,1,2020-09-19,0605,T,75,6.0NRT,279.8,12.8,N
40.059,-123.088,320.1,1.1,1,2020-09-19,0605,T,100,6.0NRT,282.3,21.9,N
40.057,-123.1,355.4,1.1,1,2020-09-19,0605,T,100,6.0NRT,285.2,83.5,N
40.066,-123.102,304.2,1.1,1,2020-09-19,0605,T,55,6.0NRT,281.7,9,N
40.093,-123.103,305.1,1.1,1,2020-09-19,0605,T,63,6.0NRT,282,10,N
40.26,-123.17,301.5,1.1,1,2020-09-19,0605,T,42,6.0NRT,284.7,6.7,N
40.316,-123.281,311.3,1.1,1,2020-09-19,0605,T,15,6.0NRT,285.3,11.8,N
41.177,-123.29,304.5,1,1,2020-09-19,0605,T,20,6.0NRT,283.5,8.2,N
41.175,-123.302,305.9,1,1,2020-09-19,0605,T,26,6.0NRT,283.6,9.2,N
41.207,-123.337,309.9,1,1,2020-09-19,0605,T,55,6.0NRT,283.6,12,N
41.895,-123.269,300,1,1,2020-09-19,0605,T,11,6.0NRT,284.3,6.6,N
42.006,-123.622,304.3,1,1,2020-09-19,0605,T,59,6.0NRT,283.6,9,N
42.676,-120.654,343.7,1,1,2020-09-19,0605,T,100,6.0NRT,283.3,56,N
42.685,-120.656,342,1,1,2020-09-19,0605,T,100,6.0NRT,279.5,50.1,N
42.683,-120.669,373.7,1,1,2020-09-19,0605,T,100,6.0NRT,289.3,135.1,N
42.681,-120.681,335.4,1,1,2020-09-19,0605,T,95,6.0NRT,284.5,39.4,N
42.68,-120.694,320.4,1,1,2020-09-19,0605,T,57,6.0NRT,281.7,21.3,N
42.694,-120.658,327.5,1,1,2020-09-19,0605,T,49,6.0NRT,283.2,27.9,N
42.692,-120.671,352.2,1,1,2020-09-19,0605,T,100,6.0NRT,286.3,70,N
42.69,-120.683,358.6,1,1,2020-09-19,0605,T,100,6.0NRT,290.8,87.6,N
42.689,-120.695,345.3,1,1,2020-09-19,0605,T,100,6.0NRT,287.4,57.3,N
42.7,-120.685,301.5,1,1,2020-09-19,0605,T,40,6.0NRT,282.5,7.9,N
42.698,-120.697,300.6,1,1,2020-09-19,0605,T,25,6.0NRT,281.4,7.4,N
44.711,-116.747,300.4,1.5,1.2,2020-09-19,0605,T,22,6.0NRT,281,12.8,N
44.754,-116.637,317.8,1.6,1.2,2020-09-19,0605,T,96,6.0NRT,282.4,36.1,N
44.755,-116.644,328.1,1.6,1.2,2020-09-19,0605,T,100,6.0NRT,282.8,55,N
44.766,-116.646,307.8,1.6,1.2,2020-09-19,0605,T,68,6.0NRT,281.5,20.1,N
44.777,-116.648,307.8,1.6,1.2,2020-09-19,0605,T,72,6.0NRT,281,19.8,N
40.718,-110.745,301.3,3.3,1.7,2020-09-19,0840,A,26,6.0NRT,271.3,44.3,N
40.716,-110.705,302.8,3.3,1.7,2020-09-19,0840,A,52,6.0NRT,275.2,52.1,N
42.692,-120.69,325.2,1.1,1.1,2020-09-19,1020,A,78,6.0NRT,283.3,30.2,N
42.689,-120.677,345,1.1,1.1,2020-09-19,1020,A,100,6.0NRT,285.8,63.8,N
42.687,-120.664,360,1.1,1.1,2020-09-19,1020,A,100,6.0NRT,287.8,103.3,N
42.685,-120.651,345.8,1.1,1.1,2020-09-19,1020,A,100,6.0NRT,285.4,65.9,N
42.676,-120.654,316.4,1.1,1.1,2020-09-19,1020,A,16,6.0NRT,278.7,19.6,N
41.034,-123.52,303.1,1,1,2020-09-19,1020,A,53,6.0NRT,283.5,7.6,N
40.355,-123.205,306.3,1,1,2020-09-19,1020,A,24,6.0NRT,281.4,9.2,N
40.355,-123.266,311.7,1,1,2020-09-19,1020,A,34,6.0NRT,283.2,12.2,N
40.319,-123.275,309.8,1,1,2020-09-19,1020,A,34,6.0NRT,283.7,10.7,N
40.276,-123.171,309.3,1,1,2020-09-19,1020,A,22,6.0NRT,283.9,11.2,N
40.06,-123.094,355.8,1,1,2020-09-19,1020,A,100,6.0NRT,284.4,81.3,N
40.058,-123.082,306.6,1,1,2020-09-19,1020,A,18,6.0NRT,280.4,9.9,N
40.038,-123.075,302.2,1,1,2020-09-19,1020,A,23,6.0NRT,280.3,7.7,N
40.031,-123.089,304.4,1,1,2020-09-19,1020,A,57,6.0NRT,281,9.1,N
40.029,-123.077,313.7,1,1,2020-09-19,1020,A,88,6.0NRT,281.1,15.9,N
44.764,-116.639,307.3,1.5,1.2,2020-09-19,1015,A,71,6.0NRT,281,20.2,N
43.947,-81.244,306.2,1,1,2020-09-19,1625,T,63,6.0NRT,289.4,7,D
43.702,-81.147,301.8,1,1,2020-09-19,1625,T,48,6.0NRT,291.1,4.2,D
43.077,-78.289,301.2,1.2,1.1,2020-09-19,1625,T,39,6.0NRT,290.9,4.9,D
43.165,-81.842,311.9,1,1,2020-09-19,1625,T,72,6.0NRT,291.8,10,D
42.826,-79.934,305.1,1,1,2020-09-19,1625,T,46,6.0NRT,293.4,4.3,D
41.466,-81.671,318.3,1,1,2020-09-19,1625,T,78,6.0NRT,298.5,11.2,D
41.81,-85.76,304.9,1.2,1.1,2020-09-19,1625,T,51,6.0NRT,290,7.8,D
41.468,-83.361,303.3,1,1,2020-09-19,1625,T,50,6.0NRT,293.2,3.5,D
41.226,-83.208,303.8,1,1,2020-09-19,1625,T,53,6.0NRT,293,3.7,D
41.634,-87.145,317.4,1.4,1.2,2020-09-19,1625,T,0,6.0NRT,299.4,20.7,D
41.632,-87.128,315.6,1.4,1.2,2020-09-19,1625,T,60,6.0NRT,299.6,19.5,D
40.901,-82.668,302.6,1,1,2020-09-19,1625,T,36,6.0NRT,292.2,3.5,D
41.8,-92.069,300.5,2.7,1.6,2020-09-19,1625,T,33,6.0NRT,289.2,14.6,D
52.899,-102.055,320.9,1,1,2020-09-19,1800,T,80,6.0NRT,295.1,14.7,D
52.892,-102.073,311.4,1,1,2020-09-19,1800,T,40,6.0NRT,295.4,6.6,D
52.89,-102.059,322.5,1,1,2020-09-19,1800,T,81,6.0NRT,296,16.6,D
52.24,-104.069,310,1,1,2020-09-19,1800,T,65,6.0NRT,297,6,D
51.9,-102.235,308.6,1,1,2020-09-19,1800,T,62,6.0NRT,297.7,4.5,D
50.852,-99.403,306,1.2,1.1,2020-09-19,1800,T,54,6.0NRT,295.1,6,D
49.777,-98.448,310.1,1.3,1.1,2020-09-19,1800,T,57,6.0NRT,299.3,8.3,D
49.77,-98.457,308.4,1.3,1.1,2020-09-19,1800,T,39,6.0NRT,297.6,6.2,D
48.237,-94.49,301.9,2.2,1.4,2020-09-19,1800,T,23,6.0NRT,290.7,11.2,D
49.034,-99.33,314.3,1.3,1.1,2020-09-19,1800,T,63,6.0NRT,300.1,9.8,D
49.502,-103.189,329.7,1,1,2020-09-19,1800,T,84,6.0NRT,296.8,23.7,D
49.493,-103.193,316,1,1,2020-09-19,1800,T,70,6.0NRT,295.4,9.7,D
48.923,-102.188,314.7,1,1,2020-09-19,1800,T,67,6.0NRT,296.9,9.4,D
48.45,-100.239,318.8,1.2,1.1,2020-09-19,1800,T,56,6.0NRT,300.9,14.9,D
42.416,-114.254,339.4,2,1.4,2020-09-19,1805,T,90,6.0NRT,294.8,98.9,D
42.404,-114.255,332.1,2,1.4,2020-09-19,1805,T,83,6.0NRT,294.5,66.7,D
42.413,-114.261,340.5,2,1.4,2020-09-19,1805,T,91,6.0NRT,295.9,103.2,D
42.411,-114.237,323.4,2,1.4,2020-09-19,1805,T,51,6.0NRT,293.5,40.8,D
42.401,-114.262,321.4,2,1.4,2020-09-19,1805,T,20,6.0NRT,294.6,32.8,D
41.198,-106.363,447.5,1,1,2020-09-19,1805,T,100,6.0NRT,316.2,672.1,D
41.196,-106.351,474.9,1,1,2020-09-19,1805,T,100,6.0NRT,318.2,1088.1,D
41.194,-106.4,361.9,1,1,2020-09-19,1805,T,92,6.0NRT,297.7,80.4,D
41.192,-106.389,443.2,1,1,2020-09-19,1805,T,100,6.0NRT,316.6,618.5,D
41.191,-106.377,424.9,1,1,2020-09-19,1805,T,100,6.0NRT,305.6,428.7,D
41.189,-106.365,500,1,1,2020-09-19,1805,T,100,6.0NRT,367.2,1604.4,D
41.187,-106.354,500,1,1,2020-09-19,1805,T,100,6.0NRT,345.7,1606.3,D
41.185,-106.342,334.7,1,1,2020-09-19,1805,T,60,6.0NRT,295.8,26.1,D
41.185,-106.403,362.1,1,1,2020-09-19,1805,T,78,6.0NRT,307.1,80.9,D
41.183,-106.391,384.6,1,1,2020-09-19,1805,T,100,6.0NRT,307.1,161.9,D
41.182,-106.379,380,1,1,2020-09-19,1805,T,100,6.0NRT,302.6,142.5,D
41.18,-106.368,431.9,1,1,2020-09-19,1805,T,100,6.0NRT,316.1,497,D
41.178,-106.356,402.9,1,1,2020-09-19,1805,T,100,6.0NRT,296.5,261.2,D
41.176,-106.344,340.8,1,1,2020-09-19,1805,T,83,6.0NRT,289.9,35.5,D
41.175,-106.393,405,1,1,2020-09-19,1805,T,100,6.0NRT,316.2,274.2,D
41.173,-106.382,410.1,1,1,2020-09-19,1805,T,100,6.0NRT,305.7,309.9,D
41.171,-106.37,342.1,1,1,2020-09-19,1805,T,66,6.0NRT,292.3,36.7,D
41.169,-106.419,337.9,1,1,2020-09-19,1805,T,33,6.0NRT,283.9,24.8,D
41.166,-106.396,384.2,1,1,2020-09-19,1805,T,100,6.0NRT,305.6,162.7,D
40.229,-76.743,307.2,1,1,2020-09-19,1805,A,51,6.0NRT,296.9,4.5,D
40.39,-79.858,314.5,1.4,1.2,2020-09-19,1805,A,0,6.0NRT,298.6,15.7,D
42.134,-76.282,309.1,1,1,2020-09-19,1805,A,64,6.0NRT,293.3,8.2,D
45.596,-74.658,301.2,1.1,1,2020-09-19,1805,A,45,6.0NRT,290.2,4.8,D
42.008,-123.626,318.1,1.9,1.4,2020-09-19,1945,T,76,6.0NRT,292,40,D
40.073,-123.01,311.6,2.4,1.5,2020-09-19,1945,T,26,6.0NRT,294.3,24.3,D
40.065,-123.093,321.3,2.3,1.5,2020-09-19,1945,T,48,6.0NRT,295.2,50.5,D
40.047,-123.017,319.4,2.4,1.5,2020-09-19,1945,T,61,6.0NRT,293.1,45.2,D
40.058,-123.123,319.7,2.3,1.5,2020-09-19,1945,T,14,6.0NRT,291.8,45.6,D
40.052,-123.098,441.2,2.3,1.5,2020-09-19,1945,T,100,6.0NRT,302.2,2072.2,D
40.052,-123.023,318,2.4,1.5,2020-09-19,1945,T,27,6.0NRT,294,38.7,D
40.056,-123.104,431.8,2.3,1.5,2020-09-19,1945,T,100,6.0NRT,303.3,1724.7,D
40.05,-123.077,369.1,2.3,1.5,2020-09-19,1945,T,100,6.0NRT,295.2,374.7,D
58.503,-115.876,317.9,1.5,1.2,2020-09-19,1940,T,71,6.0NRT,277.8,22.4,D
58.511,-115.875,311.8,1.5,1.2,2020-09-19,1940,T,27,6.0NRT,277.8,13.5,D
51.327,-101.193,308,1.1,1,2020-09-19,1950,A,43,6.0NRT,296.4,5.7,D
51.336,-101.196,307.2,1.1,1,2020-09-19,1950,A,31,6.0NRT,295.9,4.7,D
51.609,-100.044,309.6,1.2,1.1,2020-09-19,1950,A,64,6.0NRT,297.4,6.9,D
51.827,-102.21,309.8,1,1,2020-09-19,1950,A,59,6.0NRT,299,4.8,D
53.557,-103.624,310.7,1,1,2020-09-19,1950,A,58,6.0NRT,298.9,7.8,D
58.507,-115.867,340.8,1.5,1.2,2020-09-19,1950,A,92,6.0NRT,284.1,80.1,D
58.502,-115.89,350.6,1.5,1.2,2020-09-19,1950,A,96,6.0NRT,287,113.4,D
40.745,-92.888,313.1,1.8,1.3,2020-09-19,1945,A,73,6.0NRT,292.7,22.2,D
40.752,-92.873,307.7,1.8,1.3,2020-09-19,1945,A,65,6.0NRT,292.8,14.6,D
40.75,-92.894,308.1,1.8,1.3,2020-09-19,1945,A,65,6.0NRT,292.8,14.9,D
41.795,-92.059,303.5,2.1,1.4,2020-09-19,1945,A,34,6.0NRT,291.9,10.2,D
41.153,-106.369,332.3,1.6,1.3,2020-09-19,1945,A,51,6.0NRT,278.4,48.8,D
41.144,-106.417,338,1.6,1.3,2020-09-19,1945,A,54,6.0NRT,280.5,55.9,D
41.167,-106.362,388.5,1.6,1.3,2020-09-19,1945,A,94,6.0NRT,288.7,371.8,D
41.155,-106.42,363.6,1.6,1.3,2020-09-19,1945,A,100,6.0NRT,291,171.6,D
41.182,-106.347,403.6,1.6,1.3,2020-09-19,1945,A,87,6.0NRT,279.3,544.1,D
41.178,-106.366,473,1.6,1.3,2020-09-19,1945,A,94,6.0NRT,303.8,2141.2,D
41.174,-106.385,451.4,1.6,1.3,2020-09-19,1945,A,100,6.0NRT,308.9,1474.2,D
41.17,-106.405,396.1,1.6,1.3,2020-09-19,1945,A,100,6.0NRT,298.2,447,D
41.166,-106.424,369.2,1.6,1.3,2020-09-19,1945,A,94,6.0NRT,297.6,206.8,D
41.185,-106.389,480.4,1.6,1.3,2020-09-19,1945,A,100,6.0NRT,340.5,2426,D
41.181,-106.408,371.5,1.6,1.3,2020-09-19,1945,A,100,6.0NRT,302.6,226.6,D
41.177,-106.428,367.4,1.6,1.3,2020-09-19,1945,A,100,6.0NRT,295.9,200.2,D
41.173,-106.448,350.6,1.6,1.3,2020-09-19,1945,A,83,6.0NRT,286.9,109.1,D
41.2,-106.373,494.3,1.6,1.3,2020-09-19,1945,A,75,6.0NRT,306.6,3001.7,D
41.196,-106.392,435.6,1.6,1.3,2020-09-19,1945,A,100,6.0NRT,308,1096.1,D
41.192,-106.412,376.2,1.6,1.3,2020-09-19,1945,A,100,6.0NRT,296.4,263.9,D
41.188,-106.432,348.1,1.6,1.3,2020-09-19,1945,A,77,6.0NRT,290.2,96.9,D
41.184,-106.452,342.7,1.6,1.3,2020-09-19,1945,A,52,6.0NRT,284.1,82,D
42.392,-114.289,325.3,4.2,1.9,2020-09-19,1945,A,78,6.0NRT,295.6,150.8,D
42.38,-114.284,317.2,4.2,1.9,2020-09-19,1945,A,25,6.0NRT,296.3,79.6,D
42.395,-114.293,321.9,4.2,1.9,2020-09-19,1945,A,70,6.0NRT,295,120.5,D
48.317,-96.404,327.5,1.5,1.2,2020-09-19,1945,A,83,6.0NRT,300.1,36.7,D
48.315,-96.424,312.4,1.5,1.2,2020-09-19,1945,A,62,6.0NRT,300.5,9.9,D
48.32,-96.412,327.1,1.5,1.2,2020-09-19,1945,A,82,6.0NRT,300.2,35.9,D
48.62,-98.735,311.6,1.2,1.1,2020-09-19,1945,A,57,6.0NRT,299.9,6.7,D
48.607,-98.847,313.3,1.2,1.1,2020-09-19,1945,A,63,6.0NRT,302.5,7.6,D
48.504,-101.637,308.2,1,1,2020-09-19,1945,A,60,6.0NRT,292.4,5.4,D
48.823,-99.548,312.7,1.1,1.1,2020-09-19,1945,A,62,6.0NRT,300.1,6,D
49.753,-99.542,316.1,1.2,1.1,2020-09-19,1945,A,67,6.0NRT,303.8,9,D
50.845,-99.414,307.1,1.2,1.1,2020-09-19,1945,A,58,6.0NRT,296.4,6.1,D
40.039,-122.928,313.4,1,1,2020-09-19,2125,A,52,6.0NRT,295.8,8.1,D
40.048,-122.93,313.2,1,1,2020-09-19,2125,A,51,6.0NRT,295,8,D
40.051,-122.98,317.6,1,1,2020-09-19,2125,A,66,6.0NRT,296.9,11.5,D
40.046,-123.015,322,1,1,2020-09-19,2125,A,73,6.0NRT,296.3,15.4,D
40.045,-123.027,346.3,1,1,2020-09-19,2125,A,93,6.0NRT,298.4,52.8,D
40.046,-123.088,421.6,1,1,2020-09-19,2125,A,94,6.0NRT,297.4,418.9,D
40.043,-123.112,400.9,1,1,2020-09-19,2125,A,100,6.0NRT,306.3,263.2,D
40.064,-123.02,316,1,1,2020-09-19,2125,A,33,6.0NRT,296.3,7.8,D
40.055,-123.09,416.1,1,1,2020-09-19,2125,A,100,6.0NRT,303.1,372.3,D
40.053,-123.102,498.4,1,1,2020-09-19,2125,A,100,6.0NRT,400.1,1631,D
40.052,-123.114,381.3,1,1,2020-09-19,2125,A,100,6.0NRT,306.7,159.4,D
40.062,-123.104,343.7,1,1,2020-09-19,2125,A,92,6.0NRT,296.5,44.4,D
40.032,-123.401,315.3,1,1,2020-09-19,2125,A,57,6.0NRT,297.3,10,D
40.096,-122.99,313.8,1,1,2020-09-19,2125,A,36,6.0NRT,295.5,7.6,D
40.076,-123.144,320.4,1,1,2020-09-19,2125,A,71,6.0NRT,294,15.1,D
40.105,-122.985,312.1,1,1,2020-09-19,2125,A,45,6.0NRT,297.2,7.5,D
40.103,-122.997,314.9,1,1,2020-09-19,2125,A,59,6.0NRT,295.7,9.6,D
40.098,-123.106,322,1,1,2020-09-19,2125,A,49,6.0NRT,298,14.4,D
40.109,-123.096,321.4,1,1,2020-09-19,2125,A,41,6.0NRT,299.5,13.6,D
40.256,-123.172,313.4,1,1,2020-09-19,2125,A,28,6.0NRT,294,9.2,D
40.274,-123.169,333.2,1,1,2020-09-19,2125,A,74,6.0NRT,294.8,29.4,D
40.32,-123.241,318.9,1,1,2020-09-19,2125,A,44,6.0NRT,295.3,12,D
40.315,-123.277,322.5,1,1,2020-09-19,2125,A,51,6.0NRT,294.4,16,D
40.31,-123.313,313.6,1,1,2020-09-19,2125,A,21,6.0NRT,290.9,9.1,D
40.319,-123.315,335.6,1,1,2020-09-19,2125,A,87,6.0NRT,292.1,34.6,D
40.343,-123.21,335.1,1,1,2020-09-19,2125,A,59,6.0NRT,299.1,30.3,D
40.352,-123.207,326.9,1,1,2020-09-19,2125,A,71,6.0NRT,297.2,21.5,D
41.028,-123.527,319.1,1,1,2020-09-19,2125,A,78,6.0NRT,290.6,15.5,D
41.035,-123.541,333.4,1,1,2020-09-19,2125,A,88,6.0NRT,292.3,32,D
41.034,-123.553,318.9,1,1,2020-09-19,2125,A,73,6.0NRT,293.1,14.7,D
41.052,-123.552,309,1,1,2020-09-19,2125,A,64,6.0NRT,292.3,7.6,D
41.061,-123.554,305.7,1,1,2020-09-19,2125,A,47,6.0NRT,291.9,5.3,D
41.06,-123.566,303,1,1,2020-09-19,2125,A,14,6.0NRT,292.9,3.9,D
41.143,-123.288,303.3,1,1,2020-09-19,2125,A,31,6.0NRT,290.5,4,D
41.168,-123.299,308.5,1,1,2020-09-19,2125,A,63,6.0NRT,292.9,6.5,D
41.204,-123.306,307.2,1,1,2020-09-19,2125,A,44,6.0NRT,294.2,5.3,D
41.202,-123.319,316.3,1,1,2020-09-19,2125,A,74,6.0NRT,294.2,12.2,D
41.208,-123.346,312.7,1,1,2020-09-19,2125,A,53,6.0NRT,293.5,8.9,D
42.385,-114.316,316.1,3,1.7,2020-09-19,2125,A,48,6.0NRT,297,37.9,D
41.891,-123.268,306.7,1,1,2020-09-19,2125,A,16,6.0NRT,295.8,4.5,D
41.961,-123.641,309.9,1,1,2020-09-19,2125,A,63,6.0NRT,292.8,7.7,D
42,-123.624,341,1,1,2020-09-19,2125,A,92,6.0NRT,299.9,43.2,D
42.009,-123.626,327.9,1,1,2020-09-19,2125,A,84,6.0NRT,297.1,23.2,D
42.032,-123.669,308.9,1,1,2020-09-19,2125,A,57,6.0NRT,296,5.4,D
58.492,-115.884,328.8,3.3,1.7,2020-09-19,2130,A,81,6.0NRT,285.7,156.7,D
58.508,-115.885,351.2,3.3,1.7,2020-09-19,2130,A,96,6.0NRT,287.1,371.5,D
58.507,-115.942,311.3,3.3,1.7,2020-09-19,2130,A,71,6.0NRT,286.2,61,D
58.502,-115.889,362.7,3.3,1.7,2020-09-19,2130,A,100,6.0NRT,287.9,535.6,D
58.501,-115.946,306.8,3.3,1.7,2020-09-19,2130,A,64,6.0NRT,286.3,44.5,D
48.653,-58.995,306.8,1,1,2020-09-20,0155,T,69,6.0NRT,278.7,13.2,N
40.506,-110.509,302.8,1.1,1.1,2020-09-20,0510,T,52,6.0NRT,279.5,10.5,N
40.515,-110.511,322.2,1.1,1.1,2020-09-20,0510,T,100,6.0NRT,280.2,28.2,N
40.513,-110.525,317.8,1.1,1.1,2020-09-20,0510,T,96,6.0NRT,280.5,23.3,N
40.518,-110.518,322.2,1.1,1.1,2020-09-20,0510,T,100,6.0NRT,279.4,30.1,N
41.156,-106.372,375.2,1,1,2020-09-20,0510,T,100,6.0NRT,288,140.1,N
41.154,-106.384,403.1,1,1,2020-09-20,0510,T,100,6.0NRT,303.5,282.6,N
41.153,-106.396,368.8,1,1,2020-09-20,0510,T,100,6.0NRT,290.7,116.1,N
41.166,-106.362,334.9,1,1,2020-09-20,0510,T,100,6.0NRT,284.5,37.2,N
41.165,-106.374,358.9,1,1,2020-09-20,0510,T,100,6.0NRT,288.7,86,N
41.163,-106.386,392.7,1,1,2020-09-20,0510,T,100,6.0NRT,299,220.8,N
41.162,-106.398,383,1,1,2020-09-20,0510,T,100,6.0NRT,300.7,172.4,N
41.16,-106.41,366.2,1,1,2020-09-20,0510,T,100,6.0NRT,289.8,109.6,N
41.175,-106.364,323.8,1,1,2020-09-20,0510,T,95,6.0NRT,282.9,21.9,N
41.172,-106.388,337.1,1,1,2020-09-20,0510,T,100,6.0NRT,282.3,39.1,N
41.171,-106.4,341.4,1,1,2020-09-20,0510,T,98,6.0NRT,278.9,46.8,N
41.169,-106.412,320.4,1,1,2020-09-20,0510,T,47,6.0NRT,276.3,19.9,N
40.565,-110.421,312.9,1.1,1.1,2020-09-20,0510,T,86,6.0NRT,278.1,19.4,N
40.562,-110.435,302.1,1.1,1.1,2020-09-20,0510,T,47,6.0NRT,277.8,10.3,N
41.192,-106.38,329,1,1,2020-09-20,0510,T,64,6.0NRT,278.2,23.9,N
41.214,-106.348,316.5,1,1,2020-09-20,0510,T,32,6.0NRT,277.7,14.8,N
42.682,-111.593,325.6,1.2,1.1,2020-09-20,0510,T,100,6.0NRT,277.8,35.3,N
42.683,-120.65,319,3.5,1.8,2020-09-20,0510,T,98,6.0NRT,280.5,126.7,N
42.678,-120.651,306.7,3.5,1.8,2020-09-20,0510,T,69,6.0NRT,279.5,70.1,N
42.692,-120.662,312.8,3.5,1.8,2020-09-20,0510,T,86,6.0NRT,279.8,94.9,N
44.734,-116.646,307,1.8,1.3,2020-09-20,0510,T,70,6.0NRT,278.7,27.4,N
40.033,-123.092,307.1,2.4,1.5,2020-09-20,0650,T,70,6.0NRT,284,37.1,N
40.046,-123.096,342.2,2.4,1.5,2020-09-20,0650,T,100,6.0NRT,286.4,179.8,N
40.044,-123.123,312.8,2.4,1.5,2020-09-20,0650,T,86,6.0NRT,284.4,48.7,N
40.06,-123.098,347.9,2.4,1.5,2020-09-20,0650,T,100,6.0NRT,285.7,218.5,N
40.058,-123.125,318.5,2.4,1.5,2020-09-20,0650,T,97,6.0NRT,284.3,64.8,N
40.041,-123.1,333.9,2.4,1.5,2020-09-20,0650,T,100,6.0NRT,286.5,129.4,N
40.054,-123.103,351.1,2.4,1.5,2020-09-20,0650,T,100,6.0NRT,287,244.4,N
40.052,-123.129,302.1,2.4,1.5,2020-09-20,0650,T,24,6.0NRT,283.7,22,N
42.005,-123.615,300.9,2.4,1.5,2020-09-20,0650,T,35,6.0NRT,285.4,21.7,N
42,-123.619,301.9,2.4,1.5,2020-09-20,0650,T,45,6.0NRT,285.2,23.9,N
42.686,-120.689,303,3.6,1.8,2020-09-20,0650,T,53,6.0NRT,278.8,62.3,N
42.689,-111.59,322.6,1.1,1,2020-09-20,0920,A,100,6.0NRT,276.6,27.6,N
41.164,-106.403,302.8,1.2,1.1,2020-09-20,0920,A,20,6.0NRT,280.1,12.9,N
41.162,-106.389,308.5,1.2,1.1,2020-09-20,0920,A,72,6.0NRT,282.5,18,N
41.16,-106.375,302.9,1.2,1.1,2020-09-20,0920,A,24,6.0NRT,278,13.1,N
42.688,-120.67,300.5,3.1,1.7,2020-09-20,0920,A,28,6.0NRT,277.8,44.3,N
40.066,-123.122,309.8,4.1,1.9,2020-09-20,0925,A,78,6.0NRT,283.3,87.5,N
40.064,-123.073,319.8,4.1,1.9,2020-09-20,0925,A,99,6.0NRT,282.4,150.2,N
40.049,-123.124,305.3,4.1,1.9,2020-09-20,0925,A,56,6.0NRT,284.1,63.4,N
40.048,-123.072,332,4.1,1.9,2020-09-20,0925,A,100,6.0NRT,284.8,254.4,N
40.063,-123.131,302.7,4.1,1.9,2020-09-20,0925,A,51,6.0NRT,283.4,56.5,N
40.062,-123.082,324.5,4.1,1.9,2020-09-20,0925,A,100,6.0NRT,283.5,189.9,N
40.045,-123.082,333.6,4.1,1.9,2020-09-20,0925,A,100,6.0NRT,285.4,274.4,N
40.056,-123.103,330.4,3.6,1.8,2020-09-20,1100,A,100,6.0NRT,284.6,201.8,N
40.046,-123.065,310.6,3.6,1.8,2020-09-20,1100,A,69,6.0NRT,282,78,N
40.063,-123.107,320.5,3.6,1.8,2020-09-20,1100,A,100,6.0NRT,283.4,131.6,N
40.054,-123.069,316.9,3.6,1.8,2020-09-20,1100,A,94,6.0NRT,282.2,111.3,N
40.038,-123.075,309.3,3.6,1.8,2020-09-20,1100,A,77,6.0NRT,283.1,77.5,N
44.894,-89.521,300.5,1.1,1,2020-09-20,1710,T,39,6.0NRT,290.1,3.6,D
44.676,-90.23,321.9,1,1,2020-09-20,1710,T,81,6.0NRT,290.5,20.4,D
41.634,-87.123,313.7,1.5,1.2,2020-09-20,1710,T,46,6.0NRT,300.2,16.7,D
41.183,-87.859,307.3,1.4,1.2,2020-09-20,1710,T,56,6.0NRT,296.8,6.8,D
41.481,-90.829,309.4,1.1,1,2020-09-20,1710,T,67,6.0NRT,294.7,8.6,D
40.863,-90.972,302.1,1.1,1,2020-09-20,1710,T,49,6.0NRT,291.6,4.1,D
40.192,-94.822,308.8,1,1,2020-09-20,1710,T,63,6.0NRT,295.4,6.3,D
41.889,-123.354,317.1,1.5,1.2,2020-09-20,1850,T,63,6.0NRT,293,23.7,D
40.354,-123.244,312.5,1.5,1.2,2020-09-20,1850,T,15,6.0NRT,296,14.3,D
40.351,-123.209,316.9,1.5,1.2,2020-09-20,1850,T,61,6.0NRT,295.3,21,D
40.349,-123.193,318,1.4,1.2,2020-09-20,1850,T,69,6.0NRT,294,23.5,D
40.318,-123.318,311.6,1.5,1.2,2020-09-20,1850,T,45,6.0NRT,292.4,14.9,D
40.316,-123.302,312.1,1.5,1.2,2020-09-20,1850,T,53,6.0NRT,292.8,16.3,D
40.324,-123.308,313.6,1.5,1.2,2020-09-20,1850,T,57,6.0NRT,293.1,18.4,D
40.292,-123.314,325,1.5,1.2,2020-09-20,1850,T,78,6.0NRT,291.8,35.7,D
40.29,-123.293,311.5,1.5,1.2,2020-09-20,1850,T,40,6.0NRT,292,13.7,D
40.077,-123.102,317.6,1.4,1.2,2020-09-20,1850,T,26,6.0NRT,297,16.2,D
40.053,-122.97,314.9,1.4,1.2,2020-09-20,1850,T,57,6.0NRT,299.5,12.1,D
40.048,-122.922,327.7,1.4,1.2,2020-09-20,1850,T,80,6.0NRT,299.1,32.4,D
40.056,-123.106,334.8,1.4,1.2,2020-09-20,1850,T,65,6.0NRT,299.3,48.6,D
40.055,-123.091,339.6,1.4,1.2,2020-09-20,1850,T,89,6.0NRT,299.3,60.2,D
40.053,-123.073,328.2,1.4,1.2,2020-09-20,1850,T,53,6.0NRT,297.9,32.4,D
